Time, Original amplitude (1st partial)
5.327174, 1333.738770
5.328689, 1332.134033
5.330203, 1333.113159
5.331718, 1336.376953
5.333232, 1332.677979
5.334747, 1334.663452
5.336262, 1334.173950
5.337777, 1330.774048
5.339291, 1331.671631
5.340806, 1329.985352
5.342320, 1330.556519
5.343835, 1330.366089
5.345350, 1329.550171
5.346865, 1328.353394
5.348380, 1318.942627
5.349894, 1312.061401
5.351409, 1306.567261
5.352923, 1305.207397
5.354438, 1311.163940
5.355953, 1310.048706
5.357468, 1309.531982
5.358982, 1306.485718
5.360497, 1303.521118
5.362011, 1301.535522
5.363526, 1299.033325
5.365041, 1299.033325
5.366556, 1299.686035
5.368071, 1304.744995
5.369585, 1304.418579
5.371100, 1303.548218
5.372614, 1303.276245
5.374129, 1301.182007
5.375644, 1300.502075
5.377159, 1298.815674
5.378673, 1298.353271
5.380188, 1295.524658
5.381702, 1294.028809
5.383217, 1297.401367
5.384732, 1295.089478
5.386247, 1285.624390
5.387762, 1282.850098
5.389276, 1280.919067
5.390791, 1276.268066
5.392305, 1277.383179
5.393820, 1282.142944
5.395335, 1282.442139
5.396850, 1281.218140
5.398364, 1281.381348
5.399879, 1280.728638
5.401394, 1280.946167
5.402908, 1281.598999
5.404423, 1281.408569
5.405938, 1283.258057
5.407453, 1285.488403
5.408967, 1287.310669
5.410482, 1285.053223
5.411996, 1287.473877
5.413511, 1294.246338
5.415026, 1300.910034
5.416541, 1301.535522
5.418055, 1302.759521
5.419570, 1302.215576
5.421085, 1303.493896
5.422599, 1303.167480
5.424114, 1299.169312
5.425629, 1295.388672
5.427144, 1291.172852
5.428658, 1287.011475
5.430173, 1291.608032
5.431687, 1291.390503
5.433202, 1292.288086
5.434717, 1294.355103
5.436232, 1294.953491
5.437746, 1295.905396
5.439261, 1292.641602
5.440776, 1294.137573
5.442290, 1293.321533
5.443805, 1294.599976
5.445320, 1298.734131
5.446835, 1297.074951
5.448349, 1299.087646
5.449864, 1299.142090
5.451378, 1296.911743
5.452893, 1297.265381
5.454408, 1291.988892
5.455923, 1289.377808
5.457438, 1285.080444
5.458952, 1283.149292
5.460467, 1284.074097
5.461981, 1281.898193
5.463496, 1283.720459
5.465011, 1281.843750
5.466526, 1277.437622
5.468040, 1277.927124
5.469555, 1282.958862
5.471069, 1285.243652
5.472584, 1283.774902
5.474099, 1286.549072
5.475614, 1286.467529
5.477129, 1289.051392
5.478643, 1292.478394
5.480158, 1291.308838
5.481672, 1294.572754
5.483187, 1296.150269
5.484702, 1292.832031
5.486217, 1289.459351
5.487731, 1285.080444
5.489246, 1279.151123
5.490760, 1276.322388
5.492275, 1278.471191
5.493790, 1282.034180
5.495305, 1285.787598
5.496819, 1285.760376
5.498334, 1287.120361
5.499849, 1287.691528
5.501363, 1281.816528
5.502878, 1278.797485
5.504393, 1281.163818
5.505908, 1277.791138
5.507422, 1274.799316
5.508937, 1274.391357
5.510451, 1274.119385
5.511966, 1267.618896
5.513481, 1265.225464
5.514996, 1265.714966
5.516510, 1268.190063
5.518025, 1274.173706
5.519540, 1273.956177
5.521054, 1274.663330
5.522569, 1275.370483
5.524084, 1271.943481
5.525599, 1273.847412
5.527113, 1276.404053
5.528628, 1285.787598
5.530142, 1294.191895
5.531657, 1300.610840
5.533172, 1303.847412
5.534687, 1300.366089
5.536201, 1299.278076
5.537716, 1295.932617
5.539231, 1295.851074
5.540745, 1292.342407
5.542260, 1284.971558
5.543775, 1287.963501
5.545290, 1287.365112
5.546804, 1287.528320
5.548319, 1285.787598
5.549833, 1282.006958
5.551348, 1278.335205
5.552863, 1274.636108
5.554378, 1274.690552
5.555892, 1276.866455
5.557407, 1279.858276
5.558922, 1283.530029
5.560436, 1279.939819
5.561951, 1283.475708
5.563466, 1286.685181
5.564981, 1287.718628
5.566495, 1286.712280
5.568010, 1288.317017
5.569525, 1293.675171
5.571039, 1291.744019
5.572554, 1293.593628
5.574069, 1294.219116
5.575583, 1294.191895
5.577098, 1298.516479
5.578613, 1299.604492
5.580127, 1302.378784
5.581642, 1301.317993
5.583157, 1303.493896
5.584671, 1302.188354
5.586186, 1293.974365
5.587701, 1290.928101
5.589216, 1295.361450
5.590730, 1299.060547
5.592245, 1299.278076
5.593760, 1299.386841
5.595274, 1298.244507
5.596789, 1294.599976
5.598304, 1297.455811
5.599818, 1296.014282
5.601333, 1296.666992
5.602848, 1300.447632
5.604362, 1298.815674
5.605877, 1292.424072
5.607392, 1286.902710
5.608907, 1285.461182
5.610421, 1278.443970
5.611936, 1271.997925
5.613451, 1270.991577
5.614965, 1263.593506
5.616480, 1260.656006
5.617995, 1258.860962
5.619509, 1262.587158
5.621024, 1261.662354
5.622539, 1262.478394
5.624053, 1260.574463
5.625568, 1258.588989
5.627083, 1257.745850
5.628598, 1259.486450
5.630112, 1262.233521
5.631627, 1264.627075
5.633142, 1262.505493
5.634656, 1261.200073
5.636171, 1257.718628
5.637686, 1257.201782
5.639200, 1253.965210
5.640715, 1244.717651
5.642230, 1237.265259
5.643744, 1229.486450
5.645259, 1224.400269
5.646774, 1223.910767
5.648289, 1217.899780
5.649803, 1211.453735
5.651318, 1209.740234
5.652833, 1204.028564
5.654347, 1194.536255
5.655862, 1187.763794
5.657377, 1183.847168
5.658891, 1178.652222
5.660406, 1178.679443
5.661921, 1186.974976
5.663435, 1189.830811
5.664950, 1194.753784
5.666465, 1197.772827
5.667980, 1196.902466
5.669494, 1197.283203
5.671009, 1200.819092
5.672523, 1203.566162
5.674038, 1206.585205
5.675553, 1204.599731
5.677068, 1209.468262
5.678582, 1211.344971
5.680097, 1210.338623
5.681612, 1211.344971
5.683126, 1211.970459
5.684641, 1212.813721
5.686156, 1212.432861
5.687671, 1210.066650
5.689185, 1211.100098
5.690700, 1210.583374
5.692214, 1209.549805
5.693729, 1207.890747
5.695244, 1206.693970
5.696759, 1207.428345
5.698273, 1202.451050
5.699788, 1200.139160
5.701303, 1194.563354
5.702817, 1191.816284
5.704332, 1194.237061
5.705847, 1190.891602
5.707362, 1186.866211
5.708876, 1186.675781
5.710391, 1186.567017
5.711905, 1185.805420
5.713420, 1187.410156
5.714935, 1191.789185
5.716450, 1195.542603
5.717964, 1200.302246
5.719479, 1202.178955
5.720994, 1199.921509
5.722508, 1201.363037
5.724023, 1203.511719
5.725538, 1202.886230
5.727053, 1199.486328
5.728567, 1199.649536
5.730082, 1204.980469
5.731596, 1203.130981
5.733111, 1199.432007
5.734626, 1197.120117
5.736141, 1194.808228
5.737656, 1195.433716
5.739170, 1192.305908
5.740685, 1188.443726
5.742199, 1185.098267
5.743714, 1179.114624
5.745229, 1174.572388
5.746744, 1173.430054
5.748258, 1176.993042
5.749773, 1179.277832
5.751287, 1176.585083
5.752802, 1171.362915
5.754317, 1168.316772
5.755832, 1166.385620
5.757347, 1165.188843
5.758861, 1164.291382
5.760376, 1169.404663
5.761890, 1173.946899
5.763405, 1169.459106
5.764920, 1165.787231
5.766435, 1166.603271
5.767949, 1165.433716
5.769464, 1166.630371
5.770978, 1165.161743
5.772493, 1159.857910
5.774008, 1153.058350
5.775523, 1147.292236
5.777038, 1144.980347
5.778552, 1143.429932
5.780067, 1137.038330
5.781581, 1133.230469
5.783096, 1136.684692
5.784611, 1139.513428
5.786126, 1138.507080
5.787640, 1140.519775
5.789155, 1141.063721
5.790669, 1143.647583
5.792184, 1142.532471
5.793699, 1147.455444
5.795214, 1152.677490
5.796729, 1152.459961
5.798243, 1145.551514
5.799758, 1144.762695
5.801272, 1141.879639
5.802787, 1141.417236
5.804302, 1140.329346
5.805817, 1140.519775
5.807331, 1143.484375
5.808846, 1146.204224
5.810360, 1148.543335
5.811875, 1152.786377
5.813390, 1151.970337
5.814905, 1156.267700
5.816420, 1151.290405
5.817934, 1148.189697
5.819449, 1146.095459
5.820963, 1143.348389
5.822478, 1145.741821
5.823993, 1141.471680
5.825508, 1137.663940
5.827022, 1140.247803
5.828537, 1138.615845
5.830051, 1132.251343
5.831566, 1128.307617
5.833081, 1132.305786
5.834596, 1133.176147
5.836111, 1133.665649
5.837625, 1128.960327
5.839140, 1124.146118
5.840654, 1121.807129
5.842169, 1123.547852
5.843684, 1123.738159
5.845199, 1120.392700
5.846713, 1115.714600
5.848228, 1115.932129
5.849743, 1110.302124
5.851257, 1109.894043
5.852772, 1105.977539
5.854287, 1101.625732
5.855802, 1101.027344
5.857316, 1105.079956
5.858831, 1106.521484
5.860345, 1107.092651
5.861860, 1106.875000
5.863375, 1104.481567
5.864890, 1104.536011
5.866404, 1110.030029
5.867919, 1111.743652
5.869434, 1114.218628
5.870948, 1112.314819
5.872463, 1116.612183
5.873978, 1118.679199
5.875493, 1118.815186
5.877007, 1118.597656
5.878522, 1116.938477
5.880036, 1115.143433
5.881551, 1114.055420
5.883066, 1112.722778
5.884581, 1106.956665
5.886095, 1104.019165
5.887610, 1108.534180
5.889125, 1107.446167
5.890639, 1114.028320
5.892154, 1116.041016
5.893669, 1119.168823
5.895184, 1121.752686
5.896698, 1121.045532
5.898213, 1117.591309
5.899727, 1115.877808
5.901242, 1112.994751
5.902757, 1116.829712
5.904272, 1119.277588
5.905787, 1123.574951
5.907301, 1123.112671
5.908816, 1125.234131
5.910330, 1127.790771
5.911845, 1125.478882
5.913360, 1126.784424
5.914875, 1129.096313
5.916389, 1129.014771
5.917904, 1135.379150
5.919418, 1136.956665
5.920933, 1138.235107
5.922448, 1137.065552
5.923963, 1137.990234
5.925478, 1138.044678
5.926992, 1137.065552
5.928507, 1137.718262
5.930021, 1135.895996
5.931536, 1131.952148
5.933051, 1130.483398
5.934566, 1128.280396
5.936080, 1123.656616
5.937595, 1117.101685
5.939109, 1113.049072
5.940624, 1109.241333
5.942139, 1107.092651
5.943654, 1107.065430
5.945168, 1106.657471
5.946683, 1106.929443
5.948198, 1108.806152
5.949712, 1110.628418
5.951227, 1115.388184
5.952742, 1115.224976
5.954257, 1114.789795
5.955771, 1112.967529
5.957286, 1110.655640
5.958800, 1104.046387
5.960315, 1100.836914
5.961830, 1096.158813
5.963345, 1094.581299
5.964859, 1091.725464
5.966374, 1087.183228
5.967889, 1086.693726
5.969403, 1083.674683
5.970918, 1077.663696
5.972433, 1074.427124
5.973948, 1069.014526
5.975462, 1067.165039
5.976977, 1058.325562
5.978491, 1050.601074
5.980006, 1051.498657
5.981521, 1051.281006
5.983036, 1050.002686
5.984550, 1047.282837
5.986065, 1046.602905
5.987580, 1041.897583
5.989094, 1036.321777
5.990609, 1040.510376
5.992124, 1036.974609
5.993639, 1035.125122
5.995153, 1034.363525
5.996668, 1034.798706
5.998182, 1036.947388
5.999697, 1038.062500
6.001212, 1040.184082
6.002727, 1033.982788
6.004241, 1032.459595
6.005756, 1032.024414
6.007271, 1024.517578
6.008785, 1022.287354
6.010300, 1013.148621
6.011815, 1013.420593
6.013330, 1011.951843
6.014844, 1011.435059
6.016359, 1011.326294
6.017874, 1006.376160
6.019388, 1002.350769
6.020903, 995.768677
6.022418, 992.640869
6.023932, 992.613647
6.025447, 995.659912
6.026962, 1002.595520
6.028476, 1008.198425
6.029991, 1015.378906
6.031506, 1018.615540
6.033020, 1024.463257
6.034535, 1025.333618
6.036050, 1022.205750
6.037565, 1024.544800
6.039079, 1023.728882
6.040594, 1028.706177
6.042109, 1033.057983
6.043623, 1032.867554
6.045138, 1028.706177
6.046653, 1021.362610
6.048167, 1025.632812
6.049682, 1026.747925
6.051197, 1029.930176
6.052711, 1034.309082
6.054226, 1038.932861
6.055741, 1045.895752
6.057256, 1046.358154
6.058770, 1048.289185
6.060285, 1049.023560
6.061800, 1051.634644
6.063314, 1054.844116
6.064829, 1057.264771
6.066344, 1063.874023
6.067858, 1062.350952
6.069373, 1064.635620
6.070888, 1068.307373
6.072402, 1069.068970
6.073917, 1072.713623
6.075432, 1073.203125
6.076947, 1071.516846
6.078461, 1070.184082
6.079976, 1074.481445
6.081491, 1076.358154
6.083005, 1073.583984
6.084520, 1077.092529
6.086035, 1075.406250
6.087549, 1079.649170
6.089064, 1077.418945
6.090579, 1074.399902
6.092093, 1079.322876
6.093608, 1076.494141
6.095123, 1080.873169
6.096638, 1083.021851
6.098152, 1082.205933
6.099667, 1083.484253
6.101182, 1081.117920
6.102696, 1081.553101
6.104211, 1078.370850
6.105726, 1075.895874
6.107240, 1074.372681
6.108755, 1070.537720
6.110270, 1067.844971
6.111784, 1065.098022
6.113299, 1062.486938
6.114814, 1056.829590
6.116329, 1054.680908
6.117843, 1057.020020
6.119358, 1058.515869
6.120872, 1058.135132
6.122387, 1054.408936
6.123902, 1056.911133
6.125417, 1055.741699
6.126931, 1052.450562
6.128446, 1049.159546
6.129961, 1047.391724
6.131475, 1047.799683
6.132990, 1045.324585
6.134505, 1044.318237
6.136020, 1040.211182
6.137534, 1038.715332
6.139049, 1043.910278
6.140563, 1046.140503
6.142078, 1050.029907
6.143593, 1048.942017
6.145108, 1045.977295
6.146622, 1047.228516
6.148137, 1047.092529
6.149652, 1045.542114
6.151166, 1040.564819
6.152681, 1036.974609
6.154196, 1035.043457
6.155711, 1033.601929
6.157225, 1031.861206
6.158740, 1027.944702
6.160254, 1028.869385
6.161769, 1028.243774
6.163284, 1026.965454
6.164799, 1028.815063
6.166313, 1032.323608
6.167828, 1030.827759
6.169343, 1024.436035
6.170857, 1019.295471
6.172372, 1014.753296
6.173887, 1007.926453
6.175402, 1005.940979
6.176916, 1003.003540
6.178431, 1002.377930
6.179945, 1002.214783
6.181460, 1001.534790
6.182975, 1005.260986
6.184490, 1006.648132
6.186005, 1006.240173
6.187519, 1005.641785
6.189034, 1008.388855
6.190548, 1008.905640
6.192063, 1008.878418
6.193578, 1008.144043
6.195093, 1003.928284
6.196607, 999.630859
6.198122, 997.046997
6.199636, 995.795898
6.201151, 991.144897
6.202666, 986.412354
6.204181, 980.374268
6.205696, 976.838440
6.207210, 974.716980
6.208725, 968.515686
6.210239, 962.368774
6.211754, 956.303467
6.213269, 949.666992
6.214784, 948.497498
6.216298, 946.239990
6.217813, 945.668823
6.219327, 946.348816
6.220842, 945.968018
6.222357, 947.028748
6.223872, 946.947144
6.225387, 943.628906
6.226901, 942.976135
6.228416, 941.453064
6.229930, 939.875488
6.231445, 940.664307
6.232960, 944.499268
6.234475, 939.766724
6.235989, 935.496521
6.237504, 932.803894
6.239018, 928.914490
6.240533, 932.477478
6.242048, 932.640686
6.243563, 930.872803
6.245078, 932.015137
6.246592, 932.803894
6.248107, 932.831055
6.249621, 934.734985
6.251136, 938.950745
6.252651, 933.538269
6.254166, 932.559082
6.255680, 938.434021
6.257195, 934.680603
6.258709, 935.197327
6.260224, 933.619812
6.261739, 930.301575
6.263254, 928.125732
6.264769, 925.759460
6.266283, 926.983398
6.267798, 924.073120
6.269312, 924.045898
6.270827, 928.234497
6.272342, 930.736755
6.273857, 931.552734
6.275371, 931.987915
6.276886, 933.946228
6.278400, 935.142944
6.279915, 935.659729
6.281430, 934.870972
6.282945, 936.149292
6.284460, 935.360535
6.285974, 934.299805
6.287489, 938.841980
6.289003, 936.339722
6.290518, 934.571777
6.292033, 935.278931
6.293548, 934.734985
6.295062, 937.454834
6.296577, 938.515564
6.298092, 937.563660
6.299606, 936.230896
6.301121, 938.678772
6.302636, 941.017883
6.304151, 939.440369
6.305665, 939.875488
6.307180, 941.045044
6.308694, 943.601746
6.310209, 944.444885
6.311724, 945.641602
6.313239, 946.947144
6.314753, 946.430359
6.316268, 946.511963
6.317783, 948.851074
6.319297, 950.972534
6.320812, 954.943542
6.322327, 956.765869
6.323842, 955.569092
6.325356, 951.625305
6.326871, 949.095825
6.328385, 945.777588
6.329900, 943.520142
6.331415, 944.635254
6.332930, 944.036926
6.334444, 945.124878
6.335959, 944.608093
6.337474, 943.166565
6.338988, 942.132996
6.340503, 939.685120
6.342018, 940.555481
6.343533, 938.379578
6.345047, 934.054993
6.346562, 928.941650
6.348076, 923.093994
6.349591, 924.943481
6.351106, 929.947998
6.352621, 930.546387
6.354136, 931.579956
6.355650, 930.927185
6.357165, 928.860046
6.358679, 929.648865
6.360194, 929.920837
6.361709, 927.853699
6.363224, 928.941650
6.364738, 926.303406
6.366253, 926.412170
6.367767, 930.056824
6.369282, 930.573608
6.370797, 928.560913
6.372312, 927.092163
6.373827, 925.841003
6.375341, 923.556335
6.376856, 921.951599
6.378370, 924.209106
6.379885, 924.236328
6.381400, 928.288879
6.382915, 929.648865
6.384429, 926.928955
6.385944, 928.180115
6.387458, 925.922607
6.388973, 920.537292
6.390488, 919.993347
6.392003, 918.633423
6.393517, 916.811096
6.395032, 914.417603
6.396547, 914.254395
6.398061, 911.235352
6.399576, 910.555420
6.401091, 906.666016
6.402606, 905.006897
6.404120, 907.998718
6.405635, 911.616150
6.407149, 914.064026
6.408664, 913.302490
6.410179, 915.859131
6.411694, 916.212708
6.413208, 911.072205
6.414723, 912.377686
6.416238, 913.030457
6.417752, 914.363220
6.419267, 915.342346
6.420782, 914.852783
6.422297, 913.955261
6.423811, 912.540894
6.425326, 912.921692
6.426840, 915.723145
6.428355, 915.124756
6.429870, 916.049500
6.431385, 912.731323
6.432899, 914.254395
6.434414, 916.430298
6.435929, 913.710449
6.437443, 910.256226
6.438958, 909.222656
6.440473, 911.344177
6.441988, 908.651489
6.443502, 906.312439
6.445017, 909.821045
6.446531, 908.678711
6.448046, 907.345947
6.449561, 905.904419
6.451076, 903.810120
6.452590, 900.546326
6.454105, 900.981506
6.455620, 896.847290
6.457134, 895.079407
6.458649, 892.821899
6.460164, 887.463806
6.461679, 889.857239
6.463193, 891.298767
6.464708, 885.777466
6.466223, 882.840027
6.467737, 880.256165
6.469252, 882.323242
6.470767, 882.187256
6.472281, 886.403015
6.473796, 895.623352
6.475311, 897.255310
6.476825, 898.370422
6.478340, 900.627930
6.479855, 897.962463
6.481369, 902.613403
6.482884, 909.848267
6.484399, 914.852783
6.485914, 919.068604
6.487428, 925.052246
6.488943, 926.602600
6.490458, 934.381409
6.491972, 939.630737
6.493487, 941.861023
6.495002, 946.212769
6.496516, 948.524658
6.498031, 950.972534
6.499546, 954.426758
6.501060, 953.638000
6.502575, 955.324341
6.504090, 956.765869
6.505605, 958.533752
6.507119, 961.144836
6.508634, 960.383301
6.510149, 963.347900
6.511663, 965.850220
6.513178, 968.570068
6.514693, 974.526550
6.516207, 977.980774
6.517722, 984.943604
6.519237, 987.364319
6.520751, 989.948181
6.522266, 994.191162
6.523781, 996.095093
6.525296, 998.298157
6.526810, 998.733337
6.528325, 1001.779602
6.529840, 1007.708862
6.531354, 1006.212952
6.532869, 1004.009888
6.534384, 1005.424194
6.535898, 1006.403320
6.537413, 1006.512146
6.538928, 1009.993530
6.540442, 1011.462280
6.541957, 1011.353516
6.543472, 1015.134094
6.544987, 1018.615540
6.546501, 1021.770569
6.548016, 1021.879333
6.549531, 1023.484070
6.551045, 1026.231079
6.552560, 1026.584717
6.554075, 1028.515869
6.555589, 1029.467773
6.557104, 1032.514038
6.558619, 1030.800537
6.560133, 1031.317261
6.561648, 1032.867554
6.563163, 1033.438721
6.564678, 1034.309082
6.566192, 1035.968262
6.567707, 1036.675415
6.569221, 1033.030762
6.570736, 1031.861206
6.572251, 1034.662720
6.573766, 1035.533081
6.575280, 1037.056152
6.576795, 1041.462402
6.578310, 1039.939209
6.579824, 1036.403442
6.581339, 1035.859497
6.582854, 1035.777832
6.584369, 1034.091553
6.585883, 1031.861206
6.587398, 1030.038940
6.588912, 1028.651855
6.590427, 1029.032593
6.591942, 1026.040771
6.593457, 1023.837646
6.594971, 1022.831299
6.596486, 1019.431458
6.598001, 1021.008972
6.599515, 1021.607361
6.601030, 1020.165833
6.602545, 1019.050720
6.604060, 1013.882935
6.605574, 1010.292725
6.607089, 1008.987183
6.608603, 1007.899292
6.610118, 1007.464111
6.611633, 1004.200256
6.613148, 1002.187561
6.614662, 999.467712
6.616177, 996.394226
6.617692, 995.360718
6.619206, 996.693420
6.620721, 997.074219
6.622236, 998.406921
6.623751, 997.346191
6.625265, 994.680725
6.626780, 994.517517
6.628294, 994.000793
6.629809, 993.484009
6.631324, 991.471313
6.632839, 990.138550
6.634354, 993.755981
6.635868, 989.349792
6.637383, 984.590027
6.638897, 984.617249
6.640412, 984.562866
6.641927, 981.244629
6.643442, 978.551941
6.644956, 976.457642
6.646471, 980.455872
6.647985, 980.891052
6.649500, 979.177551
6.651015, 980.537476
6.652530, 983.937256
6.654045, 987.065125
6.655559, 988.397827
6.657074, 987.772278
6.658588, 985.514832
6.660103, 981.271790
6.661618, 979.395142
6.663133, 980.156677
6.664647, 979.041504
6.666162, 982.740540
6.667676, 988.697021
6.669191, 987.364319
6.670706, 988.724243
6.672221, 990.437744
6.673736, 994.191162
6.675250, 992.885620
6.676765, 996.203857
6.678279, 1002.051575
6.679794, 1004.717041
6.681309, 1003.710693
6.682824, 1005.723389
6.684338, 1005.424194
6.685853, 1007.219299
6.687367, 1008.769592
6.688882, 1009.340820
6.690397, 1011.897461
6.691912, 1011.897461
6.693427, 1010.673523
6.694941, 1012.223877
6.696456, 1012.387024
6.697970, 1013.719788
6.699485, 1013.039795
6.701000, 1014.726135
6.702515, 1014.698914
6.704029, 1013.039795
6.705544, 1010.428711
6.707058, 1010.782349
6.708573, 1008.660828
6.710088, 1010.347168
6.711603, 1011.081482
6.713118, 1014.127747
6.714632, 1016.847595
6.716147, 1018.370728
6.717661, 1018.669922
6.719176, 1020.601013
6.720691, 1019.649048
6.722206, 1016.330811
6.723720, 1015.324463
6.725235, 1015.922852
6.726749, 1014.644531
6.728264, 1012.387024
6.729779, 1010.319946
6.731294, 1009.041626
6.732809, 1007.600098
6.734323, 1008.388855
6.735838, 1003.411499
6.737352, 1003.629089
6.738867, 1007.926453
6.740382, 1010.863892
6.741897, 1006.947327
6.743411, 1007.164917
6.744926, 1005.886597
6.746441, 1007.056091
6.747955, 1005.886597
6.749470, 1006.049744
6.750985, 1004.798645
6.752500, 1004.309021
6.754014, 1005.152222
6.755529, 1005.587402
6.757043, 1006.620911
6.758558, 1008.416016
6.760073, 1008.606445
6.761588, 1011.407898
6.763102, 1012.087830
6.764617, 1011.027100
6.766132, 1011.462280
6.767646, 1011.870239
6.769161, 1009.694397
6.770676, 1008.633606
6.772191, 1007.627258
6.773705, 1009.096008
6.775220, 1004.281860
6.776734, 1008.198425
6.778249, 1008.388855
6.779764, 1007.246521
6.781279, 1008.361633
6.782793, 1011.217468
6.784308, 1012.767822
6.785823, 1016.956421
6.787337, 1020.981812
6.788852, 1020.002625
6.790367, 1019.322693
6.791882, 1020.383423
6.793396, 1019.268311
6.794911, 1021.226562
6.796425, 1022.368958
6.797940, 1022.967285
6.799455, 1027.835815
6.800970, 1029.766968
6.802485, 1027.808716
6.803999, 1025.197632
6.805514, 1022.804138
6.807028, 1026.149536
6.808543, 1025.279175
6.810058, 1028.352661
6.811573, 1027.074341
6.813087, 1028.733398
6.814602, 1026.557495
6.816116, 1024.925659
6.817631, 1023.946472
6.819146, 1025.578369
6.820661, 1028.162231
6.822176, 1028.706177
6.823690, 1028.352661
6.825205, 1026.829468
6.826719, 1025.496826
6.828234, 1021.117798
6.829749, 1017.119629
6.831264, 1016.466858
6.832778, 1015.134094
6.834293, 1017.636353
6.835807, 1016.194824
6.837322, 1016.140442
6.838837, 1016.874817
6.840352, 1016.820435
6.841866, 1017.174011
6.843381, 1020.709839
6.844896, 1020.410645
6.846410, 1022.722534
6.847925, 1022.722534
6.849440, 1027.210327
6.850955, 1024.300049
6.852469, 1022.858521
6.853984, 1021.117798
6.855498, 1019.785034
6.857013, 1017.853943
6.858528, 1013.801392
6.860043, 1013.311768
6.861557, 1010.619141
6.863072, 1006.267334
6.864587, 1007.110535
6.866101, 1007.899292
6.867616, 1010.238342
6.869131, 1009.639954
6.870646, 1012.387024
6.872160, 1012.849426
6.873675, 1011.707092
6.875189, 1009.177612
6.876704, 1010.564758
6.878219, 1010.238342
6.879734, 1011.571106
6.881248, 1009.150391
6.882763, 1011.353516
6.884278, 1008.742432
6.885792, 1008.960022
6.887307, 1012.468628
6.888822, 1014.590149
6.890337, 1013.502197
6.891851, 1015.868469
6.893366, 1016.820435
6.894880, 1021.552979
6.896395, 1018.234741
6.897910, 1016.630005
6.899425, 1018.153137
6.900939, 1020.437805
6.902454, 1017.391602
6.903969, 1015.542053
6.905483, 1014.290955
6.906998, 1014.290955
6.908513, 1011.489502
6.910028, 1010.075134
6.911542, 1012.441406
6.913057, 1017.853943
6.914572, 1018.805908
6.916086, 1015.569275
6.917601, 1011.924683
6.919116, 1010.238342
6.920630, 1007.790466
6.922145, 1010.211121
6.923660, 1009.803162
6.925174, 1011.815857
6.926689, 1014.780518
6.928204, 1013.937378
6.929718, 1014.943726
6.931233, 1018.017151
6.932748, 1017.609192
6.934263, 1021.199402
6.935777, 1023.592896
6.937292, 1026.938354
6.938807, 1028.162231
6.940321, 1029.467773
6.941836, 1026.965454
6.943351, 1024.000854
6.944865, 1023.919250
6.946380, 1023.320862
6.947895, 1021.389771
6.949409, 1025.115967
6.950924, 1025.795898
6.952439, 1026.421509
6.953954, 1022.967285
6.955468, 1025.197632
6.956983, 1026.040771
6.958498, 1025.224731
6.960012, 1026.475952
6.961527, 1027.183105
6.963042, 1026.258301
6.964556, 1028.706177
6.966071, 1027.917480
6.967586, 1021.525757
6.969100, 1021.036194
6.970615, 1023.701660
6.972130, 1020.601013
6.973645, 1022.559326
6.975159, 1022.232910
6.976674, 1020.410645
6.978189, 1017.826782
6.979703, 1015.487671
6.981218, 1018.914734
6.982733, 1021.335388
6.984247, 1020.301819
6.985762, 1019.893860
6.987277, 1016.630005
6.988791, 1018.098755
6.990306, 1015.378906
6.991821, 1014.535706
6.993336, 1013.039795
6.994850, 1009.884766
6.996365, 1010.782349
6.997880, 1012.767822
6.999394, 1012.631836
7.000909, 1012.251038
7.002424, 1015.297302
7.003938, 1016.412415
7.005453, 1010.755127
7.006968, 1011.788696
7.008482, 1011.571106
7.009997, 1012.033447
7.011512, 1008.796814
7.013027, 1010.129578
7.014541, 1010.483154
7.016056, 1005.016235
7.017570, 1004.499451
7.019085, 1002.677124
7.020600, 1001.942749
7.022115, 1005.560181
7.023629, 1004.363464
7.025144, 1006.539307
7.026659, 1005.260986
7.028173, 1006.729736
7.029688, 1005.179382
7.031203, 1005.587402
7.032718, 1007.382507
7.034232, 1005.886597
7.035747, 1008.878418
7.037261, 1007.219299
7.038776, 1003.846680
7.040291, 1005.315369
7.041806, 1005.478577
7.043320, 1006.376160
7.044835, 1003.629089
7.046350, 1006.185730
7.047864, 1007.219299
7.049379, 1006.321716
7.050894, 1007.246521
7.052409, 1003.765076
7.053923, 1004.417847
7.055438, 1004.336243
7.056952, 1001.969971
7.058467, 1005.886597
7.059982, 1002.269165
7.061497, 1002.105957
7.063011, 1004.091431
7.064526, 1002.840332
7.066041, 1000.229248
7.067555, 1001.371582
7.069070, 1003.928284
7.070585, 1004.091431
7.072100, 1006.049744
7.073614, 1006.729736
7.075129, 1004.907410
7.076643, 1002.704346
7.078158, 1001.507568
7.079673, 1002.758728
7.081188, 998.162170
7.082703, 997.509399
7.084217, 1000.011658
7.085732, 999.712463
7.087246, 998.053345
7.088761, 999.467712
7.090276, 999.794067
7.091791, 999.658081
7.093305, 1001.589172
7.094820, 1001.616394
7.096334, 997.944580
7.097849, 998.624512
7.099364, 997.672607
7.100879, 1002.160339
7.102394, 1003.873840
7.103908, 1003.846680
7.105423, 1004.118652
7.106937, 1003.710693
7.108452, 1005.669006
7.109967, 1005.179382
7.111482, 1004.118652
7.112996, 1006.729736
7.114511, 1005.288208
7.116025, 1004.635437
7.117540, 1002.241943
7.119055, 1001.099609
7.120570, 998.515747
7.122085, 995.170288
7.123599, 995.523865
7.125114, 996.557434
