Time, Low-pass (2st partial)
3.844290, 727.955505
3.845804, 728.631470
3.847319, 729.328186
3.848834, 730.117859
3.850348, 731.019958
3.851863, 731.977600
3.853378, 732.939392
3.854892, 733.935547
3.856407, 735.009888
3.857922, 736.161316
3.859437, 737.382996
3.860951, 738.665771
3.862466, 739.974609
3.863981, 741.255432
3.865495, 742.437866
3.867010, 743.472412
3.868525, 744.363831
3.870039, 745.148438
3.871554, 745.869568
3.873069, 746.527283
3.874583, 747.105103
3.876098, 747.666687
3.877613, 748.326599
3.879128, 749.136047
3.880642, 750.051392
3.882157, 751.005615
3.883672, 751.945068
3.885186, 752.846436
3.886701, 753.762085
3.888216, 754.763855
3.889730, 755.846863
3.891245, 756.958069
3.892760, 758.073853
3.894274, 759.194641
3.895789, 760.309387
3.897304, 761.406433
3.898819, 762.469604
3.900333, 763.458008
3.901848, 764.343018
3.903363, 765.132568
3.904877, 765.844666
3.906392, 766.514465
3.907907, 767.200989
3.909421, 767.941162
3.910936, 768.710632
3.912451, 769.456360
3.913965, 770.156494
3.915480, 770.818542
3.916995, 771.406372
3.918510, 771.816895
3.920024, 771.989624
3.921539, 771.982422
3.923054, 771.883118
3.924568, 771.742126
3.926083, 771.595886
3.927598, 771.455383
3.929112, 771.322815
3.930627, 771.250732
3.932142, 771.313049
3.933656, 771.526306
3.935171, 771.832886
3.936686, 772.164856
3.938201, 772.478394
3.939715, 772.760864
3.941230, 773.040894
3.942745, 773.331970
3.944259, 773.595093
3.945774, 773.805847
3.947289, 774.012024
3.948803, 774.291809
3.950318, 774.682495
3.951833, 775.162598
3.953348, 775.676392
3.954862, 776.165039
3.956377, 776.589539
3.957892, 776.929260
3.959406, 777.199524
3.960921, 777.471252
3.962436, 777.802307
3.963950, 778.167847
3.965465, 778.495239
3.966980, 778.733215
3.968494, 778.891541
3.970009, 779.021667
3.971524, 779.151001
3.973039, 779.281982
3.974553, 779.445374
3.976068, 779.644775
3.977583, 779.816040
3.979097, 779.921875
3.980612, 779.958435
3.982127, 779.885742
3.983641, 779.683533
3.985156, 779.408508
3.986671, 779.139160
3.988185, 778.951538
3.989700, 778.910034
3.991215, 778.991577
3.992730, 779.098145
3.994244, 779.187439
3.995759, 779.297607
3.997274, 779.438477
3.998788, 779.554199
4.000303, 779.602112
4.001818, 779.572021
4.003333, 779.462524
4.004847, 779.283752
4.006362, 779.027039
4.007876, 778.677551
4.009391, 778.264465
4.010906, 777.840881
4.012421, 777.432922
4.013935, 777.014465
4.015450, 776.580627
4.016964, 776.206726
4.018479, 775.942993
4.019994, 775.764343
4.021509, 775.629944
4.023024, 775.526794
4.024538, 775.499512
4.026053, 775.600830
4.027567, 775.830688
4.029082, 776.153870
4.030597, 776.502014
4.032112, 776.813110
4.033626, 777.088379
4.035141, 777.358093
4.036656, 777.645264
4.038170, 777.973206
4.039685, 778.407104
4.041200, 779.022400
4.042715, 779.801819
4.044229, 780.662659
4.045744, 781.541870
4.047258, 782.432556
4.048773, 783.400696
4.050288, 784.506897
4.051803, 785.732178
4.053317, 787.025757
4.054832, 788.331482
4.056347, 789.592590
4.057861, 790.759766
4.059376, 791.800720
4.060891, 792.741394
4.062406, 793.626160
4.063920, 794.461121
4.065435, 795.208618
4.066949, 795.799622
4.068464, 796.199890
4.069979, 796.457214
4.071494, 796.665955
4.073008, 796.873413
4.074523, 797.073669
4.076038, 797.316528
4.077552, 797.693054
4.079067, 798.241882
4.080582, 798.959534
4.082097, 799.816101
4.083611, 800.739014
4.085126, 801.629639
4.086640, 802.404480
4.088155, 803.041016
4.089670, 803.586426
4.091185, 804.104431
4.092700, 804.642639
4.094214, 805.225525
4.095729, 805.848755
4.097243, 806.494019
4.098758, 807.156372
4.100273, 807.856079
4.101788, 808.596313
4.103302, 809.326294
4.104817, 809.987244
4.106331, 810.576721
4.107846, 811.103699
4.109361, 811.535339
4.110876, 811.883789
4.112391, 812.252808
4.113905, 812.757629
4.115420, 813.442444
4.116934, 814.244812
4.118449, 815.056763
4.119964, 815.811523
4.121479, 816.514282
4.122993, 817.202942
4.124508, 817.896423
4.126022, 818.635071
4.127537, 819.434814
4.129052, 820.220947
4.130567, 820.953674
4.132082, 821.629272
4.133596, 822.168518
4.135111, 822.543579
4.136625, 822.829346
4.138140, 823.042542
4.139655, 823.159058
4.141170, 823.205811
4.142684, 823.196655
4.144199, 823.091248
4.145713, 822.888977
4.147228, 822.646973
4.148743, 822.364929
4.150258, 821.991516
4.151772, 821.511841
4.153287, 820.947449
4.154802, 820.381653
4.156316, 819.927307
4.157831, 819.627991
4.159346, 819.475464
4.160861, 819.456970
4.162375, 819.569214
4.163890, 819.794983
4.165404, 820.060425
4.166919, 820.282532
4.168434, 820.452148
4.169949, 820.620667
4.171463, 820.821838
4.172978, 821.046082
4.174493, 821.271057
4.176007, 821.493530
4.177522, 821.720947
4.179037, 821.936096
4.180552, 822.118958
4.182066, 822.276306
4.183581, 822.441406
4.185095, 822.682556
4.186610, 823.080322
4.188125, 823.685181
4.189640, 824.463440
4.191154, 825.301086
4.192669, 826.111755
4.194184, 826.842834
4.195698, 827.447815
4.197213, 827.989624
4.198728, 828.600708
4.200243, 829.323364
4.201757, 830.126648
4.203272, 830.999878
4.204787, 831.956116
4.206301, 833.002014
4.207816, 834.107788
4.209331, 835.227478
4.210845, 836.374634
4.212360, 837.595886
4.213875, 838.905151
4.215389, 840.280518
4.216904, 841.675659
4.218419, 843.057800
4.219934, 844.387085
4.221448, 845.595154
4.222963, 846.669983
4.224478, 847.681335
4.225992, 848.712646
4.227507, 849.802673
4.229022, 850.939453
4.230536, 852.104614
4.232051, 853.316772
4.233566, 854.596191
4.235080, 855.897705
4.236595, 857.127930
4.238110, 858.212646
4.239625, 859.102539
4.241139, 859.767578
4.242654, 860.212463
4.244169, 860.475342
4.245683, 860.645142
4.247198, 860.813293
4.248713, 861.039917
4.250227, 861.391418
4.251742, 861.937500
4.253257, 862.676514
4.254771, 863.495056
4.256286, 864.285950
4.257801, 865.061218
4.259315, 865.920532
4.260830, 866.924072
4.262345, 868.021301
4.263860, 869.126648
4.265374, 870.223511
4.266889, 871.370056
4.268404, 872.616882
4.269918, 873.967712
4.271433, 875.397888
4.272948, 876.858887
4.274462, 878.272217
4.275977, 879.542175
4.277492, 880.622559
4.279006, 881.552979
4.280521, 882.428223
4.282036, 883.391357
4.283551, 884.544739
4.285065, 885.863892
4.286580, 887.248657
4.288095, 888.586853
4.289609, 889.811462
4.291124, 890.916687
4.292639, 891.949341
4.294153, 893.015076
4.295668, 894.201355
4.297183, 895.489075
4.298697, 896.787781
4.300212, 897.990784
4.301727, 899.027527
4.303242, 899.913696
4.304756, 900.677429
4.306271, 901.338257
4.307786, 901.956543
4.309300, 902.567322
4.310815, 903.137024
4.312330, 903.599426
4.313844, 903.905701
4.315359, 904.077942
4.316874, 904.149597
4.318388, 904.108643
4.319903, 903.989319
4.321418, 903.906250
4.322933, 903.954224
4.324447, 904.169189
4.325962, 904.558899
4.327477, 905.095215
4.328991, 905.755188
4.330506, 906.566772
4.332021, 907.572876
4.333535, 908.774536
4.335050, 910.049377
4.336565, 911.176636
4.338079, 912.058228
4.339594, 912.807129
4.341109, 913.571594
4.342624, 914.412415
4.344138, 915.360962
4.345653, 916.436157
4.347167, 917.620667
4.348682, 918.906738
4.350197, 920.245239
4.351712, 921.531311
4.353226, 922.721313
4.354741, 923.831909
4.356256, 924.878784
4.357770, 925.885132
4.359285, 926.898621
4.360800, 927.975830
4.362315, 929.146790
4.363829, 930.412109
4.365344, 931.721252
4.366858, 932.949036
4.368373, 934.012146
4.369888, 934.955322
4.371403, 935.843201
4.372918, 936.674011
4.374432, 937.426636
4.375947, 938.099426
4.377461, 938.702148
4.378976, 939.240845
4.380491, 939.717773
4.382006, 940.144592
4.383520, 940.529602
4.385035, 940.901550
4.386549, 941.286011
4.388064, 941.624939
4.389579, 941.826843
4.391094, 941.847351
4.392609, 941.744751
4.394123, 941.633179
4.395638, 941.555359
4.397152, 941.504944
4.398667, 941.466675
4.400182, 941.436035
4.401697, 941.430908
4.403211, 941.443054
4.404726, 941.469727
4.406240, 941.557312
4.407755, 941.719666
4.409270, 941.875122
4.410785, 941.949341
4.412300, 941.944153
4.413814, 941.863953
4.415329, 941.701538
4.416843, 941.509216
4.418358, 941.394470
4.419873, 941.431458
4.421388, 941.606445
4.422902, 941.857727
4.424417, 942.146729
4.425931, 942.431580
4.427446, 942.645813
4.428961, 942.773682
4.430476, 942.876343
4.431991, 943.035217
4.433505, 943.271912
4.435020, 943.547119
4.436534, 943.824646
4.438049, 944.069031
4.439564, 944.264648
4.441079, 944.413208
4.442593, 944.459106
4.444108, 944.341553
4.445622, 944.052124
4.447137, 943.615356
4.448652, 943.127380
4.450167, 942.677856
4.451682, 942.262939
4.453196, 941.875610
4.454711, 941.566650
4.456225, 941.382568
4.457740, 941.277466
4.459255, 941.143250
4.460770, 940.880798
4.462284, 940.445923
4.463799, 939.916321
4.465313, 939.443909
4.466828, 939.145813
4.468343, 939.069519
4.469858, 939.196350
4.471373, 939.446167
4.472887, 939.711487
4.474402, 939.935669
4.475916, 940.157043
4.477431, 940.416443
4.478946, 940.682434
4.480461, 940.946411
4.481975, 941.228088
4.483490, 941.482544
4.485005, 941.657166
4.486519, 941.747131
4.488034, 941.756470
4.489549, 941.730591
4.491064, 941.786743
4.492578, 941.994202
4.494093, 942.279358
4.495607, 942.545349
4.497122, 942.778992
4.498637, 942.992065
4.500152, 943.206116
4.501666, 943.473999
4.503181, 943.796204
4.504696, 944.107422
4.506210, 944.372925
4.507725, 944.602783
4.509240, 944.805420
4.510755, 945.001099
4.512269, 945.257202
4.513784, 945.595825
4.515298, 945.932495
4.516813, 946.194702
4.518328, 946.407959
4.519843, 946.675049
4.521357, 947.092712
4.522872, 947.667603
4.524387, 948.348389
4.525901, 949.042603
4.527416, 949.620300
4.528931, 950.017029
4.530446, 950.226318
4.531960, 950.222839
4.533475, 950.002502
4.534989, 949.627258
4.536504, 949.195862
4.538019, 948.835205
4.539534, 948.657288
4.541049, 948.695496
4.542563, 948.929260
4.544078, 949.284851
4.545592, 949.675781
4.547107, 950.086121
4.548622, 950.532837
4.550137, 950.987732
4.551651, 951.423950
4.553166, 951.884521
4.554680, 952.421265
4.556195, 953.053467
4.557710, 953.793457
4.559225, 954.623352
4.560740, 955.483765
4.562254, 956.318909
4.563769, 957.084106
4.565283, 957.727600
4.566798, 958.231140
4.568313, 958.660889
4.569828, 959.122131
4.571342, 959.654114
4.572857, 960.232727
4.574371, 960.833801
4.575886, 961.448547
4.577401, 962.103577
4.578916, 962.795898
4.580431, 963.459473
4.581945, 964.077087
4.583460, 964.677795
4.584974, 965.235840
4.586489, 965.637878
4.588004, 965.757996
4.589519, 965.622925
4.591033, 965.390198
4.592548, 965.181580
4.594062, 965.027100
4.595577, 964.847717
4.597092, 964.556763
4.598607, 964.155579
4.600121, 963.680115
4.601636, 963.184021
4.603151, 962.709717
4.604665, 962.263367
4.606180, 961.863342
4.607695, 961.536621
4.609210, 961.296448
4.610724, 961.117859
4.612239, 960.930908
4.613753, 960.700928
4.615268, 960.449524
4.616783, 960.234741
4.618298, 960.150330
4.619812, 960.237183
4.621327, 960.439636
4.622842, 960.682068
4.624356, 960.937805
4.625871, 961.255676
4.627386, 961.707886
4.628901, 962.313416
4.630415, 963.035950
4.631930, 963.833557
4.633444, 964.690002
4.634959, 965.604370
4.636474, 966.596313
4.637989, 967.658813
4.639503, 968.744995
4.641018, 969.838257
4.642533, 970.922791
4.644047, 971.936523
4.645562, 972.793945
4.647077, 973.445435
4.648592, 973.905090
4.650106, 974.244446
4.651621, 974.580750
4.653135, 975.008484
4.654650, 975.594116
4.656165, 976.330750
4.657680, 977.078918
4.659194, 977.707886
4.660709, 978.154419
4.662224, 978.412292
4.663738, 978.548828
4.665253, 978.604858
4.666768, 978.610474
4.668283, 978.601501
4.669797, 978.520386
4.671312, 978.304138
4.672827, 977.978882
4.674341, 977.659790
4.675856, 977.534058
4.677371, 977.713684
4.678885, 978.164917
4.680400, 978.780762
4.681915, 979.443542
4.683429, 980.064331
4.684944, 980.557190
4.686459, 980.831909
4.687973, 980.863586
4.689488, 980.725281
4.691003, 980.534119
4.692518, 980.367249
4.694032, 980.254944
4.695547, 980.200073
4.697062, 980.150879
4.698576, 980.005127
4.700091, 979.696594
4.701606, 979.296021
4.703120, 978.940613
4.704635, 978.701660
4.706150, 978.584351
4.707664, 978.532715
4.709179, 978.439697
4.710694, 978.232239
4.712209, 977.887207
4.713723, 977.381042
4.715238, 976.702271
4.716753, 975.911255
4.718267, 975.119385
4.719782, 974.363953
4.721297, 973.597900
4.722811, 972.841797
4.724326, 972.195679
4.725841, 971.672363
4.727355, 971.162048
4.728870, 970.570190
4.730385, 969.922363
4.731900, 969.297180
4.733414, 968.703613
4.734929, 968.124817
4.736444, 967.576477
4.737958, 967.057312
4.739473, 966.557251
4.740988, 966.050842
4.742502, 965.483032
4.744017, 964.895020
4.745532, 964.441772
4.747046, 964.221191
4.748561, 964.220337
4.750076, 964.404541
4.751591, 964.781372
4.753105, 965.360840
4.754620, 966.083374
4.756135, 966.804504
4.757649, 967.378601
4.759164, 967.767395
4.760679, 968.009216
4.762193, 968.166809
4.763708, 968.318604
4.765223, 968.524109
4.766737, 968.804260
4.768252, 969.138916
4.769767, 969.493103
4.771282, 969.862793
4.772796, 970.269775
4.774311, 970.731262
4.775826, 971.236389
4.777340, 971.721924
4.778855, 972.104126
4.780370, 972.314575
4.781884, 972.286377
4.783399, 971.999451
4.784914, 971.546631
4.786428, 971.081238
4.787943, 970.720215
4.789458, 970.486084
4.790973, 970.297791
4.792487, 970.061707
4.794002, 969.767456
4.795516, 969.452026
4.797031, 969.128906
4.798546, 968.769409
4.800061, 968.325073
4.801575, 967.784973
4.803090, 967.200317
4.804605, 966.664185
4.806119, 966.238831
4.807634, 965.892517
4.809149, 965.562256
4.810664, 965.224670
4.812178, 964.893188
4.813693, 964.621033
4.815207, 964.453369
4.816722, 964.328491
4.818237, 964.133850
4.819752, 963.807129
4.821266, 963.322815
4.822781, 962.690430
4.824296, 961.950623
4.825810, 961.138977
4.827325, 960.265381
4.828840, 959.329895
4.830355, 958.350159
4.831869, 957.347473
4.833384, 956.337891
4.834898, 955.354309
4.836413, 954.424316
4.837928, 953.523254
4.839443, 952.609863
4.840958, 951.649536
4.842472, 950.633728
4.843987, 949.639954
4.845501, 948.763428
4.847016, 948.053467
4.848531, 947.550537
4.850046, 947.324768
4.851560, 947.454468
4.853075, 947.907471
4.854589, 948.549377
4.856104, 949.253235
4.857619, 949.954224
4.859134, 950.665405
4.860649, 951.398499
4.862163, 952.121277
4.863678, 952.800354
4.865192, 953.425049
4.866707, 954.010681
4.868222, 954.507019
4.869737, 954.787048
4.871251, 954.852417
4.872766, 954.866699
4.874280, 954.986084
4.875795, 955.287842
4.877310, 955.771118
4.878825, 956.345886
4.880340, 956.843079
4.881854, 957.129761
4.883369, 957.251587
4.884883, 957.370117
4.886398, 957.617737
4.887913, 958.057922
4.889428, 958.655212
4.890942, 959.337158
4.892457, 960.086548
4.893971, 960.900513
4.895486, 961.800354
4.897001, 962.835938
4.898516, 963.989014
4.900031, 965.132324
4.901545, 966.074585
4.903060, 966.702026
4.904574, 967.069458
4.906089, 967.294983
4.907604, 967.492554
4.909119, 967.768738
4.910633, 968.129456
4.912148, 968.521057
4.913662, 968.968140
4.915177, 969.501953
4.916692, 970.079102
4.918207, 970.634277
4.919722, 971.090820
4.921236, 971.343811
4.922751, 971.281738
4.924265, 970.841980
4.925780, 970.063354
4.927295, 969.062317
4.928810, 967.973206
4.930324, 966.925903
4.931839, 966.024719
4.933353, 965.298645
4.934868, 964.643982
4.936383, 963.924072
4.937898, 963.134827
4.939413, 962.340393
4.940927, 961.569397
4.942442, 960.794617
4.943956, 959.922729
4.945471, 958.890625
4.946986, 957.723511
4.948501, 956.482239
4.950015, 955.218384
4.951530, 953.939331
4.953045, 952.644226
4.954559, 951.360901
4.956074, 950.129639
4.957589, 948.998108
4.959104, 947.941833
4.960618, 946.844055
4.962133, 945.622681
4.963647, 944.294861
4.965162, 942.949219
4.966677, 941.664795
4.968192, 940.422241
4.969706, 939.150452
4.971221, 937.831543
4.972736, 936.506836
4.974250, 935.231812
4.975765, 934.057007
4.977280, 933.005615
4.978795, 932.048523
4.980309, 931.135071
4.981824, 930.229797
4.983338, 929.313599
4.984853, 928.394226
4.986368, 927.485413
4.987883, 926.538025
4.989397, 925.451599
4.990912, 924.188477
4.992427, 922.835327
4.993941, 921.482544
4.995456, 920.111816
4.996971, 918.666138
4.998486, 917.141235
5.000000, 915.608337
5.001515, 914.138611
5.003029, 912.714783
5.004544, 911.302368
5.006059, 909.934448
5.007574, 908.637573
5.009089, 907.357788
5.010603, 906.006409
5.012118, 904.533203
5.013632, 902.985962
5.015147, 901.508789
5.016662, 900.232239
5.018177, 899.174438
5.019691, 898.298828
5.021206, 897.591614
5.022720, 897.026794
5.024235, 896.570679
5.025750, 896.227844
5.027265, 896.000000
5.028780, 895.832581
5.030294, 895.633789
5.031809, 895.321289
5.033323, 894.872253
5.034838, 894.314453
5.036353, 893.681641
5.037868, 893.010254
5.039382, 892.301147
5.040897, 891.461060
5.042411, 890.401489
5.043926, 889.177246
5.045441, 887.874146
5.046956, 886.449646
5.048470, 884.807922
5.049985, 882.930786
5.051500, 880.890930
5.053014, 878.795349
5.054529, 876.703430
5.056044, 874.630981
5.057559, 872.605164
5.059073, 870.631775
5.060588, 868.706482
5.062102, 866.857727
5.063617, 865.100769
5.065132, 863.437622
5.066647, 861.880188
5.068161, 860.425537
5.069676, 859.041016
5.071191, 857.625549
5.072705, 856.038635
5.074220, 854.232178
5.075735, 852.263306
5.077250, 850.196838
5.078764, 848.099060
5.080279, 846.071167
5.081793, 844.201782
5.083308, 842.491638
5.084823, 840.849915
5.086338, 839.146057
5.087852, 837.289673
5.089367, 835.303345
5.090882, 833.278015
5.092396, 831.299866
5.093911, 829.417664
5.095426, 827.636841
5.096941, 825.969788
5.098455, 824.437317
5.099970, 823.027283
5.101484, 821.634338
5.102999, 820.075928
5.104514, 818.277893
5.106029, 816.316833
5.107543, 814.272278
5.109058, 812.188293
5.110573, 810.105835
5.112087, 808.029480
5.113602, 805.935303
5.115117, 803.864014
5.116632, 801.893005
5.118146, 800.024780
5.119661, 798.202332
5.121176, 796.374573
5.122690, 794.511963
5.124205, 792.597717
5.125720, 790.646606
5.127234, 788.709412
5.128749, 786.802307
5.130264, 784.898499
5.131778, 782.987854
5.133293, 781.067993
5.134808, 779.101990
5.136322, 777.005066
5.137837, 774.737976
5.139352, 772.363098
5.140867, 769.976440
5.142381, 767.699585
5.143896, 765.640381
5.145411, 763.781799
5.146925, 762.032776
5.148440, 760.395325
5.149955, 758.935486
5.151469, 757.638611
5.152984, 756.391052
5.154499, 755.071045
5.156013, 753.641052
5.157528, 752.152588
5.159043, 750.716003
5.160558, 749.428955
5.162072, 748.308777
5.163587, 747.338745
5.165102, 746.477112
5.166616, 745.652161
5.168131, 744.844543
5.169646, 744.078491
5.171160, 743.376526
5.172675, 742.778931
5.174190, 742.293518
5.175704, 741.873535
5.177219, 741.484924
5.178734, 741.125549
5.180249, 740.815369
5.181763, 740.584961
5.183278, 740.408569
5.184793, 740.216919
5.186307, 739.968140
5.187822, 739.614990
5.189337, 739.076904
5.190851, 738.305237
5.192366, 737.351746
5.193881, 736.318970
5.195395, 735.259521
5.196910, 734.177856
5.198425, 733.043579
5.199940, 731.806702
5.201454, 730.453552
5.202969, 729.006714
5.204484, 727.505737
5.205998, 725.963318
5.207513, 724.355286
5.209028, 722.717468
5.210542, 721.119019
5.212057, 719.553955
5.213572, 717.984070
5.215086, 716.401550
5.216601, 714.823608
5.218116, 713.255188
5.219631, 711.687256
5.221145, 710.137817
5.222660, 708.636047
5.224174, 707.201782
5.225689, 705.846252
5.227204, 704.594543
5.228719, 703.490662
5.230233, 702.567261
5.231748, 701.845154
5.233263, 701.334778
5.234777, 701.019775
5.236292, 700.869690
5.237807, 700.871033
5.239322, 701.016602
5.240836, 701.240112
5.242351, 701.429565
5.243865, 701.546753
5.245380, 701.610840
5.246895, 701.641846
5.248410, 701.679565
5.249924, 701.760681
5.251439, 701.911377
5.252954, 702.162537
5.254468, 702.541138
5.255983, 703.031311
5.257498, 703.592163
5.259013, 704.240356
5.260527, 705.014832
5.262042, 705.871094
5.263556, 706.710205
5.265071, 707.477173
5.266586, 708.188477
5.268101, 708.921143
5.269615, 709.731873
5.271130, 710.582153
5.272645, 711.402588
5.274159, 712.170044
5.275674, 712.882141
5.277189, 713.518433
5.278704, 714.085693
5.280218, 714.646118
5.281733, 715.224731
5.283247, 715.737732
5.284762, 716.104065
5.286277, 716.376221
5.287792, 716.636719
5.289307, 716.846985
5.290821, 716.934998
5.292336, 716.892456
5.293850, 716.709961
5.295365, 716.350586
5.296880, 715.785278
5.298395, 715.021790
5.299909, 714.117676
5.301424, 713.181580
5.302938, 712.325928
5.304453, 711.535339
5.305968, 710.703308
5.307483, 709.798889
5.308998, 708.870300
5.310512, 707.992981
5.312027, 707.220459
5.313541, 706.559814
5.315056, 706.000427
5.316571, 705.483765
5.318086, 704.934631
5.319600, 704.330200
5.321115, 703.658875
5.322629, 702.946167
5.324144, 702.276062
5.325659, 701.690002
5.327174, 701.178650
5.328689, 700.716187
5.330203, 700.260498
5.331718, 699.771606
5.333232, 699.215332
5.334747, 698.604736
5.336262, 697.988342
5.337777, 697.378296
5.339291, 696.782410
5.340806, 696.205444
5.342320, 695.609497
5.343835, 694.952026
5.345350, 694.219421
5.346865, 693.445129
5.348380, 692.680786
5.349894, 691.955933
5.351409, 691.277649
5.352923, 690.634827
5.354438, 690.030029
5.355953, 689.477417
5.357468, 688.963257
5.358982, 688.447266
5.360497, 687.909729
5.362011, 687.391785
5.363526, 686.932007
5.365041, 686.505371
5.366556, 686.089722
5.368071, 685.689697
5.369585, 685.296936
5.371100, 684.922302
5.372614, 684.607544
5.374129, 684.375549
5.375644, 684.205811
5.377159, 684.046936
5.378673, 683.837952
5.380188, 683.552063
5.381702, 683.223083
5.383217, 682.895630
5.384732, 682.570496
5.386247, 682.210693
5.387762, 681.782593
5.389276, 681.284973
5.390791, 680.745850
5.392305, 680.187012
5.393820, 679.602539
5.395335, 678.976257
5.396850, 678.292847
5.398364, 677.545227
5.399879, 676.733398
5.401394, 675.852295
5.402908, 674.896118
5.404423, 673.873962
5.405938, 672.827087
5.407453, 671.788757
5.408967, 670.759399
5.410482, 669.759888
5.411996, 668.821350
5.413511, 667.924377
5.415026, 667.013428
5.416541, 666.040894
5.418055, 664.964050
5.419570, 663.746277
5.421085, 662.380615
5.422599, 660.892822
5.424114, 659.317993
5.425629, 657.682129
5.427144, 656.001892
5.428658, 654.290833
5.430173, 652.580505
5.431687, 650.913208
5.433202, 649.307068
5.434717, 647.777161
5.436232, 646.336609
5.437746, 644.965393
5.439261, 643.649719
5.440776, 642.416199
5.442290, 641.298462
5.443805, 640.295654
5.445320, 639.388611
5.446835, 638.552917
5.448349, 637.751953
5.449864, 636.970703
5.451378, 636.192566
5.452893, 635.355896
5.454408, 634.406250
5.455923, 633.343811
5.457438, 632.212463
5.458952, 631.087402
5.460467, 630.018250
5.461981, 628.992493
5.463496, 627.988708
5.465011, 627.004700
5.466526, 626.033447
5.468040, 625.034058
5.469555, 623.959045
5.471069, 622.809814
5.472584, 621.626099
5.474099, 620.469666
5.475614, 619.395386
5.477129, 618.405029
5.478643, 617.466980
5.480158, 616.562866
5.481672, 615.715027
5.483187, 614.960999
5.484702, 614.307312
5.486217, 613.735229
5.487731, 613.230164
5.489246, 612.799866
5.490760, 612.459900
5.492275, 612.195679
5.493790, 611.982361
5.495305, 611.821960
5.496819, 611.725586
5.498334, 611.707520
5.499849, 611.774170
5.501363, 611.893250
5.502878, 612.033813
5.504393, 612.213501
5.505908, 612.460632
5.507422, 612.767273
5.508937, 613.113037
5.510451, 613.499634
5.511966, 613.925171
5.513481, 614.358582
5.514996, 614.750732
5.516510, 615.050293
5.518025, 615.246094
5.519540, 615.373352
5.521054, 615.455933
5.522569, 615.487915
5.524084, 615.478088
5.525599, 615.487610
5.527113, 615.584900
5.528628, 615.786560
5.530142, 616.067810
5.531657, 616.406128
5.533172, 616.777710
5.534687, 617.145264
5.536201, 617.485474
5.537716, 617.803528
5.539231, 618.128723
5.540745, 618.501221
5.542260, 618.943420
5.543775, 619.466614
5.545290, 620.087280
5.546804, 620.773010
5.548319, 621.442139
5.549833, 622.056519
5.551348, 622.623718
5.552863, 623.132141
5.554378, 623.574036
5.555892, 623.990906
5.557407, 624.426819
5.558922, 624.879272
5.560436, 625.327515
5.561951, 625.759888
5.563466, 626.162964
5.564981, 626.519226
5.566495, 626.825684
5.568010, 627.084778
5.569525, 627.287720
5.571039, 627.443787
5.572554, 627.576111
5.574069, 627.675293
5.575583, 627.739075
5.577098, 627.809570
5.578613, 627.902954
5.580127, 627.977417
5.581642, 627.973999
5.583157, 627.863586
5.584671, 627.666687
5.586186, 627.401489
5.587701, 627.070435
5.589216, 626.699402
5.590730, 626.319824
5.592245, 625.945984
5.593760, 625.567444
5.595274, 625.150635
5.596789, 624.671509
5.598304, 624.126099
5.599818, 623.530457
5.601333, 622.926880
5.602848, 622.343201
5.604362, 621.805542
5.605877, 621.387939
5.607392, 621.154846
5.608907, 621.102661
5.610421, 621.203064
5.611936, 621.440063
5.613451, 621.764709
5.614965, 622.102234
5.616480, 622.431274
5.617995, 622.765259
5.619509, 623.083313
5.621024, 623.363281
5.622539, 623.619507
5.624053, 623.860840
5.625568, 624.075317
5.627083, 624.241211
5.628598, 624.315979
5.630112, 624.266846
5.631627, 624.102783
5.633142, 623.829956
5.634656, 623.432373
5.636171, 622.900391
5.637686, 622.236389
5.639200, 621.470215
5.640715, 620.655457
5.642230, 619.809570
5.643744, 618.900818
5.645259, 617.899963
5.646774, 616.821472
5.648289, 615.693909
5.649803, 614.521729
5.651318, 613.318420
5.652833, 612.115051
5.654347, 610.921692
5.655862, 609.733276
5.657377, 608.578247
5.658891, 607.489807
5.660406, 606.446838
5.661921, 605.432190
5.663435, 604.462280
5.664950, 603.531433
5.666465, 602.626099
5.667980, 601.748901
5.669494, 600.876709
5.671009, 599.967773
5.672523, 599.029541
5.674038, 598.095398
5.675553, 597.157227
5.677068, 596.195740
5.678582, 595.218933
5.680097, 594.236450
5.681612, 593.246460
5.683126, 592.240479
5.684641, 591.176697
5.686156, 589.998291
5.687671, 588.714905
5.689185, 587.386658
5.690700, 586.029236
5.692214, 584.602539
5.693729, 583.073364
5.695244, 581.441528
5.696759, 579.705627
5.698273, 577.885864
5.699788, 576.054199
5.701303, 574.255066
5.702817, 572.485474
5.704332, 570.753967
5.705847, 569.064514
5.707362, 567.377686
5.708876, 565.641357
5.710391, 563.840210
5.711905, 561.991455
5.713420, 560.129272
5.714935, 558.301331
5.716450, 556.546814
5.717964, 554.884521
5.719479, 553.309204
5.720994, 551.806396
5.722508, 550.373352
5.724023, 548.994568
5.725538, 547.627075
5.727053, 546.232788
5.728567, 544.809204
5.730082, 543.369324
5.731596, 541.915955
5.733111, 540.462158
5.734626, 539.038940
5.736141, 537.661011
5.737656, 536.318176
5.739170, 534.989197
5.740685, 533.665955
5.742199, 532.367920
5.743714, 531.085754
5.745229, 529.777100
5.746744, 528.425659
5.748258, 527.036011
5.749773, 525.645508
5.751287, 524.339844
5.752802, 523.170410
5.754317, 522.114685
5.755832, 521.121887
5.757347, 520.147949
5.758861, 519.172180
5.760376, 518.180176
5.761890, 517.155884
5.763405, 516.072510
5.764920, 514.882568
5.766435, 513.555359
5.767949, 512.103394
