Time, Low-pass and stretch (1st partial)
9.968192, 1607.365356
9.969707, 1607.344238
9.971221, 1607.322998
9.972735, 1607.301758
9.974251, 1607.278931
9.975765, 1607.255371
9.977280, 1607.231934
9.978794, 1607.208496
9.980309, 1607.184814
9.981824, 1607.161377
9.983338, 1607.137939
9.984854, 1607.114258
9.986368, 1607.090820
9.987883, 1607.061646
9.989397, 1607.031006
9.990912, 1607.000366
9.992427, 1606.969727
9.993941, 1606.939087
9.995456, 1606.908447
9.996971, 1606.877808
9.998486, 1606.847168
10.000000, 1606.816406
10.001515, 1606.779053
10.003030, 1606.740601
10.004544, 1606.702393
10.006059, 1606.664062
10.007574, 1606.625610
10.009089, 1606.587402
10.010603, 1606.548950
10.012117, 1606.510742
10.013633, 1606.472412
10.015147, 1606.426636
10.016662, 1606.380737
10.018177, 1606.334717
10.019691, 1606.288940
10.021206, 1606.242920
10.022720, 1606.197021
10.024236, 1606.151123
10.025750, 1606.105103
10.027265, 1606.058838
10.028779, 1606.004395
10.030294, 1605.949951
10.031809, 1605.895752
10.033323, 1605.841309
10.034838, 1605.786987
10.036353, 1605.732666
10.037868, 1605.678223
10.039382, 1605.623901
10.040897, 1605.568359
10.042412, 1605.507324
10.043926, 1605.446045
10.045441, 1605.384644
10.046956, 1605.323486
10.048470, 1605.262207
10.049985, 1605.200928
10.051499, 1605.139771
10.053015, 1605.078369
10.054529, 1605.017212
10.056044, 1604.956177
10.057559, 1604.895142
10.059073, 1604.833984
10.060588, 1604.772949
10.062102, 1604.711914
10.063618, 1604.650757
10.065132, 1604.589722
10.066647, 1604.528687
10.068161, 1604.469727
10.069676, 1604.415405
10.071191, 1604.360962
10.072705, 1604.306641
10.074221, 1604.252197
10.075735, 1604.197876
10.077250, 1604.143555
10.078764, 1604.089233
10.080279, 1604.034790
10.081794, 1603.981445
10.083308, 1603.929443
10.084823, 1603.877563
10.086338, 1603.825439
10.087852, 1603.773560
10.089367, 1603.721558
10.090881, 1603.669556
10.092397, 1603.617554
10.093911, 1603.565552
10.095426, 1603.510132
10.096941, 1603.450928
10.098455, 1603.391846
10.099970, 1603.332764
10.101484, 1603.273682
10.103000, 1603.214600
10.104514, 1603.155396
10.106029, 1603.096191
10.107543, 1603.037231
10.109058, 1602.973877
10.110573, 1602.907715
10.112087, 1602.841309
10.113603, 1602.775146
10.115117, 1602.708862
10.116632, 1602.642578
10.118146, 1602.576416
10.119661, 1602.510010
10.121176, 1602.443726
10.122690, 1602.379150
10.124205, 1602.315430
10.125720, 1602.251709
10.127234, 1602.187988
10.128749, 1602.124268
10.130264, 1602.060547
10.131779, 1601.996582
10.133293, 1601.933105
10.134808, 1601.869141
10.136323, 1601.813599
10.137837, 1601.760498
10.139352, 1601.707520
10.140866, 1601.654419
10.142382, 1601.601318
10.143896, 1601.548096
10.145411, 1601.495117
10.146925, 1601.441895
10.148440, 1601.388916
10.149955, 1601.347656
10.151469, 1601.308594
10.152985, 1601.269531
10.154499, 1601.230469
10.156013, 1601.191406
10.157528, 1601.152100
10.159043, 1601.113037
10.160558, 1601.073975
10.162072, 1601.034912
10.163587, 1601.006836
10.165102, 1600.979248
10.166616, 1600.951782
10.168131, 1600.924316
10.169646, 1600.896851
10.171161, 1600.869385
10.172675, 1600.841919
10.174190, 1600.814331
10.175705, 1600.786987
10.177219, 1600.761108
10.178734, 1600.735107
10.180248, 1600.709229
10.181764, 1600.683350
10.183278, 1600.657349
10.184793, 1600.631348
10.186308, 1600.605469
10.187822, 1600.579590
10.189337, 1600.552612
10.190851, 1600.518555
10.192367, 1600.484375
10.193881, 1600.450195
10.195395, 1600.416016
10.196910, 1600.381836
10.198425, 1600.347656
10.199940, 1600.313477
10.201454, 1600.279297
10.202969, 1600.242920
10.204484, 1600.197510
10.205998, 1600.151978
10.207513, 1600.106567
10.209028, 1600.061035
10.210543, 1600.015625
10.212057, 1599.970215
10.213572, 1599.924805
10.215087, 1599.879272
10.216601, 1599.831421
10.218116, 1599.778320
10.219630, 1599.724854
10.221146, 1599.671631
10.222660, 1599.618164
10.224174, 1599.564697
10.225690, 1599.511475
10.227204, 1599.458008
10.228719, 1599.404785
10.230233, 1599.350952
10.231749, 1599.296387
10.233263, 1599.241943
10.234777, 1599.187256
10.236292, 1599.132812
10.237807, 1599.078125
10.239322, 1599.023438
10.240836, 1598.968994
10.242352, 1598.914429
10.243866, 1598.862061
10.245380, 1598.812256
10.246895, 1598.762207
10.248410, 1598.712402
10.249925, 1598.662476
10.251439, 1598.612549
10.252954, 1598.562622
10.254469, 1598.512695
10.255983, 1598.462769
10.257498, 1598.416870
10.259012, 1598.374512
10.260528, 1598.331787
10.262042, 1598.289185
10.263556, 1598.246582
10.265072, 1598.204102
10.266586, 1598.161621
10.268101, 1598.118896
10.269615, 1598.076294
10.271131, 1598.039917
10.272645, 1598.006836
10.274159, 1597.973755
10.275674, 1597.940674
10.277189, 1597.907715
10.278704, 1597.874756
10.280218, 1597.841553
10.281734, 1597.808594
10.283248, 1597.775513
10.284762, 1597.754272
10.286277, 1597.737305
10.287792, 1597.720337
10.289307, 1597.703369
10.290821, 1597.686523
10.292336, 1597.669434
10.293851, 1597.652588
10.295365, 1597.635498
10.296880, 1597.618530
10.298395, 1597.617432
10.299910, 1597.619873
10.301424, 1597.622314
10.302938, 1597.624634
10.304454, 1597.626953
10.305968, 1597.629395
10.307483, 1597.631836
10.308997, 1597.634277
10.310513, 1597.636719
10.312027, 1597.652954
10.313541, 1597.670654
10.315056, 1597.688354
10.316571, 1597.706055
10.318086, 1597.723755
10.319600, 1597.741455
10.321115, 1597.759155
10.322630, 1597.776855
10.324144, 1597.794678
10.325659, 1597.820557
10.327174, 1597.846558
10.328689, 1597.872437
10.330203, 1597.898438
10.331717, 1597.924438
10.333233, 1597.950439
10.334747, 1597.976440
10.336262, 1598.002319
10.337777, 1598.028076
10.339292, 1598.051636
10.340806, 1598.075195
10.342320, 1598.098755
10.343836, 1598.122314
10.345350, 1598.145874
10.346865, 1598.169312
10.348379, 1598.192993
10.349895, 1598.216553
10.351409, 1598.238159
10.352923, 1598.251099
10.354439, 1598.263794
10.355953, 1598.276611
10.357468, 1598.289551
10.358982, 1598.302246
10.360497, 1598.315186
10.362012, 1598.327881
10.363526, 1598.340820
10.365041, 1598.350830
10.366556, 1598.352783
10.368071, 1598.354736
10.369585, 1598.356812
10.371099, 1598.358765
10.372615, 1598.360718
10.374129, 1598.362671
10.375644, 1598.364624
10.377159, 1598.366577
10.378674, 1598.365967
10.380188, 1598.360596
10.381702, 1598.355103
10.383218, 1598.349609
10.384732, 1598.344238
10.386247, 1598.338867
10.387761, 1598.333374
10.389277, 1598.327881
10.390791, 1598.322510
10.392305, 1598.315308
10.393821, 1598.306152
10.395335, 1598.297119
10.396850, 1598.288086
10.398364, 1598.278809
10.399879, 1598.269775
10.401394, 1598.260742
10.402908, 1598.251587
10.404423, 1598.242554
10.405938, 1598.232544
10.407453, 1598.222168
10.408967, 1598.211426
10.410482, 1598.200928
10.411997, 1598.190308
10.413511, 1598.179688
10.415026, 1598.169189
10.416541, 1598.158569
10.418056, 1598.148071
10.419570, 1598.136353
10.421084, 1598.124146
10.422600, 1598.111816
10.424114, 1598.099609
10.425629, 1598.087280
10.427143, 1598.074951
10.428658, 1598.062622
10.430173, 1598.050415
10.431687, 1598.038086
10.433203, 1598.022949
10.434717, 1598.006470
10.436232, 1597.990112
10.437746, 1597.973633
10.439261, 1597.957275
10.440776, 1597.940674
10.442290, 1597.924316
10.443805, 1597.907837
10.445320, 1597.891479
10.446835, 1597.871460
10.448349, 1597.850586
10.449864, 1597.829834
10.451379, 1597.808960
10.452893, 1597.788086
10.454408, 1597.767212
10.455923, 1597.746338
10.457438, 1597.725586
10.458952, 1597.704712
10.460466, 1597.683105
10.461982, 1597.661377
10.463496, 1597.639648
10.465011, 1597.617920
10.466526, 1597.596191
10.468040, 1597.574463
10.469555, 1597.552734
10.471069, 1597.531006
10.472585, 1597.509277
10.474099, 1597.489868
10.475614, 1597.470459
10.477128, 1597.451172
10.478643, 1597.431885
10.480158, 1597.412476
10.481672, 1597.393188
10.483187, 1597.373901
10.484702, 1597.354492
10.486217, 1597.335449
10.487731, 1597.321167
10.489246, 1597.307007
10.490761, 1597.292725
10.492275, 1597.278564
10.493790, 1597.264282
10.495305, 1597.250000
10.496819, 1597.235840
10.498334, 1597.221558
10.499848, 1597.208008
10.501364, 1597.198242
10.502878, 1597.188354
10.504393, 1597.178711
10.505908, 1597.168945
10.507422, 1597.159058
10.508937, 1597.149414
10.510451, 1597.139526
10.511967, 1597.129761
10.513481, 1597.119873
10.514996, 1597.109009
10.516510, 1597.098389
10.518025, 1597.087646
10.519540, 1597.076904
10.521054, 1597.066162
10.522570, 1597.055420
10.524084, 1597.044678
10.525599, 1597.033936
10.527113, 1597.020874
10.528628, 1597.003052
10.530143, 1596.985107
10.531657, 1596.967285
10.533172, 1596.949463
10.534687, 1596.931396
10.536201, 1596.913574
10.537716, 1596.895630
10.539230, 1596.877808
10.540746, 1596.855957
10.542260, 1596.828247
10.543775, 1596.800781
10.545290, 1596.772949
10.546804, 1596.745361
10.548319, 1596.717773
10.549833, 1596.690186
10.551349, 1596.662354
10.552863, 1596.634766
10.554378, 1596.602295
10.555892, 1596.565186
10.557407, 1596.527832
10.558922, 1596.490479
10.560436, 1596.453003
10.561952, 1596.415649
10.563466, 1596.378418
10.564981, 1596.341064
10.566495, 1596.303711
10.568010, 1596.259399
10.569525, 1596.210083
10.571039, 1596.160889
10.572554, 1596.111450
10.574069, 1596.062256
10.575583, 1596.012939
10.577098, 1595.963623
10.578613, 1595.914307
10.580128, 1595.864868
10.581642, 1595.805908
10.583157, 1595.741699
10.584672, 1595.677490
10.586186, 1595.613525
10.587701, 1595.549316
10.589215, 1595.485352
10.590731, 1595.421143
10.592245, 1595.357056
10.593760, 1595.292969
10.595274, 1595.215820
10.596789, 1595.134521
10.598304, 1595.053101
10.599818, 1594.971680
10.601334, 1594.890381
10.602848, 1594.808838
10.604362, 1594.727661
10.605877, 1594.646240
10.607392, 1594.564819
10.608907, 1594.471558
10.610421, 1594.375854
10.611936, 1594.280273
10.613451, 1594.184570
10.614965, 1594.088867
10.616480, 1593.993408
10.617995, 1593.897827
10.619510, 1593.802246
10.621024, 1593.706543
10.622539, 1593.607422
10.624054, 1593.508057
10.625568, 1593.408447
10.627083, 1593.309326
10.628597, 1593.209717
10.630113, 1593.110229
10.631627, 1593.010864
10.633142, 1592.911377
10.634657, 1592.812134
10.636171, 1592.712891
10.637686, 1592.613770
10.639200, 1592.514648
10.640716, 1592.415405
10.642230, 1592.316406
10.643744, 1592.217163
10.645259, 1592.117920
10.646774, 1592.018921
10.648289, 1591.919678
10.649803, 1591.819458
10.651318, 1591.718994
10.652833, 1591.618530
10.654347, 1591.518311
10.655862, 1591.417969
10.657377, 1591.317749
10.658892, 1591.217285
10.660406, 1591.116821
10.661921, 1591.016724
10.663436, 1590.916138
10.664950, 1590.815918
10.666465, 1590.715454
10.667979, 1590.614990
10.669495, 1590.514648
10.671009, 1590.414185
10.672523, 1590.313965
10.674039, 1590.213501
10.675553, 1590.112183
10.677068, 1590.009033
10.678582, 1589.905762
10.680098, 1589.802734
10.681612, 1589.699341
10.683126, 1589.596069
10.684641, 1589.493042
10.686156, 1589.389648
10.687671, 1589.286621
10.689185, 1589.181396
10.690701, 1589.073120
10.692215, 1588.964844
10.693729, 1588.856812
10.695244, 1588.748779
10.696759, 1588.640503
10.698274, 1588.532227
10.699788, 1588.424072
10.701303, 1588.315918
10.702818, 1588.208008
10.704332, 1588.099854
10.705847, 1587.991821
10.707361, 1587.883789
10.708877, 1587.775879
10.710391, 1587.668213
10.711905, 1587.560059
10.713421, 1587.452026
10.714935, 1587.343872
10.716450, 1587.239502
10.717964, 1587.137695
10.719480, 1587.035889
10.720994, 1586.933838
10.722508, 1586.832031
10.724023, 1586.730347
10.725538, 1586.628662
10.727053, 1586.526733
10.728567, 1586.424805
10.730083, 1586.329224
10.731597, 1586.237427
10.733111, 1586.145630
10.734626, 1586.053711
10.736141, 1585.961792
10.737656, 1585.869873
10.739170, 1585.778076
10.740685, 1585.686279
10.742200, 1585.594238
10.743714, 1585.508057
10.745229, 1585.424072
10.746744, 1585.340210
10.748259, 1585.256348
10.749773, 1585.172363
10.751287, 1585.088379
10.752803, 1585.004272
10.754317, 1584.920410
10.755832, 1584.836426
10.757346, 1584.754150
10.758862, 1584.671875
10.760376, 1584.589600
10.761890, 1584.507324
10.763405, 1584.425049
10.764920, 1584.343018
10.766435, 1584.260742
10.767949, 1584.178467
10.769464, 1584.096436
10.770979, 1584.016968
10.772493, 1583.938232
10.774008, 1583.859131
10.775523, 1583.780029
10.777038, 1583.701172
10.778552, 1583.622070
10.780066, 1583.543091
10.781582, 1583.463989
10.783096, 1583.384888
10.784611, 1583.313599
10.786126, 1583.242188
10.787641, 1583.171143
10.789155, 1583.099609
10.790669, 1583.028320
10.792185, 1582.957031
10.793699, 1582.885742
10.795214, 1582.814453
10.796728, 1582.743530
10.798244, 1582.678223
10.799758, 1582.613037
10.801272, 1582.547485
10.802788, 1582.482178
10.804302, 1582.416870
10.805817, 1582.351440
10.807331, 1582.286133
10.808846, 1582.220703
10.810361, 1582.156006
10.811875, 1582.094482
10.813390, 1582.032959
10.814905, 1581.971436
10.816420, 1581.909912
10.817934, 1581.848389
10.819448, 1581.786743
10.820964, 1581.725098
10.822478, 1581.663574
10.823993, 1581.602661
10.825508, 1581.543701
10.827023, 1581.484619
10.828537, 1581.425659
10.830051, 1581.366699
10.831567, 1581.307739
10.833081, 1581.248779
10.834596, 1581.189697
10.836110, 1581.130615
10.837626, 1581.071289
10.839140, 1581.010742
10.840654, 1580.950317
10.842170, 1580.889648
10.843684, 1580.829224
10.845199, 1580.768799
10.846713, 1580.708252
10.848228, 1580.647827
10.849743, 1580.587158
10.851257, 1580.523193
10.852772, 1580.454590
10.854287, 1580.385864
10.855802, 1580.317261
10.857316, 1580.248535
10.858831, 1580.179688
10.860346, 1580.111084
10.861860, 1580.042480
10.863375, 1579.973877
10.864890, 1579.897095
10.866405, 1579.813110
10.867919, 1579.729248
10.869433, 1579.645142
10.870949, 1579.561279
10.872463, 1579.477173
10.873978, 1579.393066
10.875492, 1579.309204
10.877007, 1579.225098
10.878522, 1579.132324
10.880036, 1579.033569
10.881552, 1578.934814
10.883066, 1578.836060
10.884581, 1578.737305
10.886095, 1578.638672
10.887610, 1578.539795
10.889125, 1578.441040
10.890639, 1578.342407
10.892154, 1578.242432
10.893669, 1578.142212
10.895184, 1578.041870
10.896698, 1577.941406
10.898213, 1577.841187
10.899728, 1577.740723
10.901242, 1577.640503
10.902757, 1577.540039
10.904272, 1577.439697
10.905787, 1577.347778
10.907301, 1577.258179
10.908815, 1577.168701
10.910331, 1577.079102
10.911845, 1576.989502
10.913360, 1576.899902
10.914875, 1576.810303
10.916389, 1576.720947
10.917904, 1576.631226
10.919418, 1576.547729
10.920934, 1576.465332
10.922448, 1576.382812
10.923963, 1576.300537
10.925477, 1576.217896
10.926992, 1576.135254
10.928507, 1576.052979
10.930021, 1575.970459
10.931536, 1575.888062
10.933051, 1575.802490
10.934566, 1575.716797
10.936080, 1575.631348
10.937595, 1575.545654
10.939110, 1575.460205
10.940624, 1575.374512
10.942139, 1575.288818
10.943654, 1575.203247
10.945168, 1575.117310
10.946683, 1575.027954
10.948197, 1574.938477
10.949713, 1574.848755
10.951227, 1574.759399
10.952742, 1574.669800
10.954257, 1574.580444
10.955771, 1574.490723
10.957286, 1574.401123
10.958800, 1574.312012
10.960316, 1574.223877
10.961830, 1574.135986
10.963345, 1574.047974
10.964859, 1573.959961
10.966374, 1573.871948
10.967889, 1573.783936
10.969403, 1573.696045
10.970919, 1573.608032
10.972433, 1573.520996
10.973948, 1573.438232
10.975462, 1573.355225
10.976977, 1573.272461
10.978492, 1573.189453
10.980006, 1573.106445
10.981521, 1573.023682
10.983036, 1572.940674
10.984550, 1572.857910
10.986065, 1572.777588
10.987579, 1572.703491
10.989095, 1572.629395
10.990609, 1572.555298
10.992124, 1572.481323
10.993639, 1572.407227
10.995153, 1572.333008
10.996668, 1572.259033
10.998182, 1572.184814
10.999698, 1572.116333
11.001212, 1572.055786
11.002727, 1571.995361
11.004241, 1571.935059
11.005756, 1571.874634
11.007271, 1571.814331
11.008785, 1571.753906
11.010301, 1571.693481
11.011815, 1571.633179
11.013330, 1571.577881
11.014844, 1571.528320
11.016359, 1571.478394
11.017874, 1571.428589
11.019388, 1571.378906
11.020903, 1571.329102
11.022418, 1571.279541
11.023932, 1571.229614
11.025447, 1571.179810
11.026962, 1571.130493
11.028477, 1571.081299
11.029991, 1571.031982
11.031506, 1570.982666
11.033021, 1570.933350
11.034535, 1570.884277
11.036050, 1570.834839
11.037564, 1570.785767
11.039080, 1570.736450
11.040594, 1570.684570
11.042109, 1570.631836
11.043623, 1570.578735
11.045138, 1570.525879
11.046653, 1570.472778
11.048167, 1570.419678
11.049683, 1570.366821
11.051197, 1570.313843
11.052711, 1570.260986
11.054226, 1570.206299
11.055741, 1570.151123
11.057256, 1570.096191
11.058770, 1570.041016
11.060285, 1569.985962
11.061800, 1569.930908
11.063314, 1569.875732
11.064829, 1569.820801
11.066344, 1569.765625
11.067859, 1569.708496
11.069373, 1569.650757
11.070888, 1569.593018
11.072403, 1569.535522
11.073917, 1569.477905
11.075432, 1569.420288
11.076946, 1569.362671
11.078462, 1569.304932
11.079976, 1569.247437
11.081491, 1569.186768
11.083006, 1569.125977
11.084520, 1569.064941
11.086035, 1569.004028
11.087549, 1568.943115
11.089065, 1568.882324
11.090579, 1568.821411
11.092093, 1568.760498
11.093608, 1568.699463
11.095123, 1568.637695
11.096638, 1568.575562
11.098152, 1568.513672
11.099667, 1568.451538
11.101182, 1568.389526
11.102696, 1568.327515
11.104211, 1568.265503
11.105726, 1568.203613
11.107241, 1568.141479
11.108755, 1568.078369
11.110270, 1568.015625
11.111785, 1567.952637
11.113299, 1567.889771
11.114814, 1567.826904
11.116328, 1567.763916
11.117844, 1567.700928
11.119358, 1567.638062
11.120872, 1567.574829
11.122388, 1567.510498
11.123902, 1567.445923
11.125417, 1567.381592
11.126931, 1567.317139
11.128447, 1567.252808
11.129961, 1567.188232
11.131475, 1567.123901
11.132990, 1567.059570
11.134505, 1566.995117
11.136020, 1566.930786
11.137534, 1566.866455
11.139050, 1566.802002
11.140564, 1566.737793
11.142078, 1566.673462
11.143593, 1566.609131
11.145108, 1566.544800
11.146623, 1566.480469
11.148137, 1566.415527
11.149652, 1566.349365
11.151167, 1566.283325
11.152681, 1566.217041
11.154196, 1566.150757
11.155710, 1566.084717
11.157226, 1566.018555
11.158740, 1565.952393
11.160254, 1565.886108
11.161770, 1565.818359
11.163284, 1565.748657
11.164799, 1565.678711
11.166313, 1565.609131
11.167829, 1565.539185
11.169343, 1565.469238
11.170857, 1565.399536
11.172372, 1565.329834
11.173887, 1565.260132
11.175402, 1565.189819
11.176916, 1565.119385
11.178432, 1565.048828
11.179946, 1564.978638
11.181460, 1564.908203
11.182975, 1564.837891
11.184490, 1564.767334
11.186005, 1564.696899
11.187519, 1564.626587
11.189034, 1564.556519
11.190549, 1564.486572
11.192063, 1564.416504
11.193578, 1564.346436
11.195093, 1564.276489
11.196608, 1564.206543
11.198122, 1564.136475
11.199636, 1564.066406
11.201152, 1563.996338
11.202666, 1563.923584
11.204181, 1563.849609
11.205695, 1563.775513
11.207211, 1563.701416
11.208725, 1563.627197
11.210239, 1563.553345
11.211754, 1563.479370
11.213269, 1563.405273
11.214784, 1563.331177
11.216298, 1563.248901
11.217813, 1563.164917
11.219328, 1563.080933
11.220842, 1562.996582
11.222357, 1562.912354
11.223872, 1562.828125
11.225387, 1562.744141
11.226901, 1562.660156
11.228415, 1562.575928
11.229931, 1562.484131
11.231445, 1562.391357
11.232960, 1562.298828
11.234475, 1562.206299
11.235990, 1562.113525
11.237504, 1562.020752
11.239018, 1561.927979
11.240534, 1561.835449
11.242048, 1561.742676
11.243563, 1561.650879
11.245077, 1561.558838
11.246593, 1561.466797
11.248107, 1561.375122
11.249621, 1561.283081
11.251137, 1561.191406
11.252651, 1561.099243
11.254166, 1561.007324
11.255680, 1560.915527
11.257195, 1560.824341
11.258710, 1560.733276
11.260224, 1560.642090
11.261739, 1560.550781
11.263254, 1560.459839
11.264769, 1560.368652
11.266283, 1560.277588
11.267797, 1560.186401
11.269313, 1560.093506
11.270827, 1559.991577
11.272342, 1559.889404
11.273857, 1559.787598
11.275372, 1559.685303
11.276886, 1559.583252
11.278400, 1559.481323
11.279916, 1559.379150
11.281430, 1559.277222
11.282945, 1559.171875
11.284459, 1559.055786
11.285975, 1558.940063
11.287489, 1558.823975
11.289003, 1558.708252
11.290519, 1558.592285
11.292033, 1558.476196
11.293548, 1558.360474
11.295062, 1558.244385
11.296577, 1558.127075
11.298092, 1558.005981
11.299606, 1557.885010
11.301121, 1557.764160
11.302636, 1557.643066
11.304151, 1557.522339
11.305665, 1557.401123
11.307180, 1557.280273
11.308695, 1557.159424
11.310209, 1557.039551
11.311724, 1556.921875
11.313239, 1556.803833
11.314754, 1556.685791
11.316268, 1556.568115
11.317782, 1556.450195
11.319298, 1556.332520
11.320812, 1556.214478
11.322327, 1556.096436
11.323841, 1555.980469
11.325356, 1555.865967
11.326871, 1555.751709
11.328385, 1555.637207
11.329901, 1555.522705
11.331415, 1555.408447
11.332930, 1555.293945
11.334444, 1555.179688
11.335959, 1555.065186
11.337474, 1554.950073
11.338988, 1554.834717
11.340503, 1554.719116
11.342018, 1554.603760
11.343533, 1554.488159
11.345047, 1554.372559
11.346562, 1554.257202
11.348077, 1554.141602
11.349591, 1554.026245
11.351106, 1553.908691
11.352621, 1553.789917
11.354136, 1553.671387
11.355650, 1553.552612
11.357164, 1553.434082
11.358680, 1553.315430
11.360194, 1553.196777
11.361709, 1553.078247
11.363224, 1552.959595
11.364738, 1552.840820
11.366253, 1552.721924
11.367767, 1552.602783
11.369283, 1552.484131
11.370797, 1552.365234
11.372312, 1552.246460
11.373826, 1552.127563
11.375341, 1552.008423
11.376856, 1551.889771
11.378370, 1551.773926
11.379885, 1551.658936
11.381400, 1551.543823
11.382915, 1551.428589
11.384429, 1551.313599
11.385944, 1551.198364
11.387459, 1551.083496
11.388973, 1550.968140
11.390488, 1550.852905
11.392003, 1550.739990
11.393517, 1550.626831
11.395032, 1550.513916
11.396546, 1550.400879
11.398062, 1550.287720
11.399576, 1550.174805
11.401091, 1550.061646
11.402606, 1549.948853
11.404120, 1549.835693
11.405635, 1549.720215
11.407149, 1549.604980
11.408665, 1549.489502
11.410179, 1549.374390
11.411694, 1549.259033
11.413208, 1549.143555
11.414723, 1549.028320
11.416238, 1548.912964
11.417752, 1548.798096
11.419268, 1548.686157
11.420782, 1548.574341
11.422297, 1548.462646
11.423811, 1548.350586
11.425326, 1548.239014
11.426841, 1548.126953
11.428355, 1548.015137
11.429870, 1547.903320
11.431385, 1547.793945
11.432899, 1547.694702
11.434414, 1547.595215
11.435928, 1547.495605
11.437444, 1547.396362
11.438958, 1547.296875
11.440473, 1547.197510
11.441988, 1547.097900
11.443502, 1546.998413
11.445017, 1546.902344
11.446531, 1546.813965
11.448047, 1546.725708
11.449561, 1546.637329
11.451076, 1546.548828
11.452590, 1546.460693
11.454105, 1546.372314
11.455620, 1546.283936
11.457134, 1546.195557
11.458650, 1546.110474
11.460164, 1546.031128
11.461679, 1545.951538
11.463193, 1545.872192
11.464708, 1545.792603
11.466223, 1545.713135
11.467737, 1545.633667
11.469252, 1545.554077
11.470767, 1545.474731
11.472281, 1545.397339
11.473796, 1545.322632
11.475311, 1545.248047
11.476826, 1545.173340
11.478340, 1545.098755
11.479855, 1545.024048
11.481370, 1544.949219
11.482884, 1544.874756
11.484399, 1544.800049
11.485913, 1544.721313
11.487429, 1544.639404
11.488943, 1544.557373
11.490458, 1544.475586
11.491972, 1544.393677
11.493487, 1544.311890
11.495002, 1544.229980
11.496516, 1544.147949
11.498032, 1544.066162
11.499546, 1543.974609
11.501060, 1543.877930
11.502575, 1543.781128
11.504090, 1543.684326
11.505605, 1543.587646
11.507119, 1543.490723
11.508634, 1543.394165
11.510149, 1543.297363
11.511663, 1543.200439
11.513178, 1543.095215
11.514693, 1542.986572
11.516208, 1542.878418
11.517722, 1542.769775
11.519237, 1542.661133
11.520752, 1542.552856
11.522266, 1542.444336
11.523781, 1542.335938
11.525295, 1542.227417
11.526811, 1542.116333
11.528325, 1542.005127
11.529840, 1541.893433
11.531355, 1541.782227
11.532869, 1541.670654
11.534384, 1541.559082
11.535898, 1541.447876
11.537414, 1541.336304
11.538928, 1541.224976
11.540442, 1541.118896
11.541957, 1541.013428
11.543472, 1540.908203
11.544987, 1540.802490
11.546501, 1540.697266
11.548016, 1540.591675
11.549531, 1540.486084
11.551045, 1540.380737
11.552560, 1540.275146
11.554075, 1540.175659
11.555590, 1540.075806
11.557104, 1539.976074
11.558619, 1539.876465
11.560134, 1539.776611
11.561648, 1539.677002
11.563163, 1539.577148
11.564677, 1539.477417
11.566193, 1539.377441
11.567707, 1539.274170
11.569221, 1539.170898
11.570737, 1539.067505
11.572251, 1538.964111
11.573766, 1538.861084
11.575280, 1538.757568
11.576796, 1538.654541
11.578310, 1538.551025
11.579824, 1538.446045
11.581339, 1538.333252
11.582854, 1538.220337
11.584369, 1538.107544
11.585883, 1537.994507
11.587399, 1537.881592
11.588913, 1537.768799
11.590427, 1537.655762
11.591942, 1537.543091
11.593457, 1537.427734
11.594972, 1537.305908
11.596486, 1537.184448
11.598001, 1537.062744
11.599516, 1536.941162
11.601030, 1536.819580
11.602545, 1536.697754
11.604059, 1536.576172
11.605575, 1536.454590
11.607089, 1536.330322
11.608603, 1536.200806
11.610119, 1536.071167
11.611633, 1535.941895
11.613148, 1535.812378
11.614662, 1535.683105
11.616178, 1535.553467
11.617692, 1535.423950
11.619206, 1535.294556
11.620721, 1535.160645
11.622236, 1535.021362
11.623751, 1534.881714
11.625265, 1534.742188
11.626781, 1534.602783
11.628295, 1534.463135
11.629809, 1534.323975
11.631324, 1534.184326
11.632839, 1534.044678
11.634354, 1533.900391
11.635868, 1533.751343
11.637383, 1533.602539
11.638898, 1533.453369
11.640412, 1533.304443
11.641927, 1533.155640
11.643442, 1533.006592
11.644957, 1532.857788
11.646471, 1532.708618
11.647985, 1532.556396
11.649501, 1532.402222
11.651015, 1532.247803
11.652530, 1532.093750
11.654044, 1531.939209
11.655560, 1531.784912
11.657074, 1531.630371
11.658588, 1531.476318
11.660103, 1531.322266
11.661618, 1531.168335
11.663133, 1531.014893
11.664647, 1530.861206
11.666162, 1530.707886
11.667677, 1530.554688
11.669191, 1530.401123
11.670706, 1530.247559
11.672221, 1530.093872
11.673736, 1529.940674
11.675250, 1529.791260
11.676764, 1529.642944
11.678280, 1529.494385
11.679794, 1529.345947
11.681309, 1529.197876
11.682824, 1529.049805
11.684339, 1528.901367
11.685853, 1528.752808
11.687367, 1528.604370
11.688883, 1528.456421
11.690397, 1528.308594
11.691912, 1528.160522
11.693426, 1528.012451
11.694942, 1527.864258
11.696456, 1527.716431
11.697970, 1527.568604
11.699486, 1527.420410
11.701000, 1527.272217
11.702515, 1527.120361
11.704029, 1526.968750
11.705544, 1526.817017
11.707059, 1526.664917
11.708573, 1526.512939
11.710088, 1526.360962
11.711603, 1526.209229
11.713118, 1526.057495
11.714632, 1525.905640
11.716146, 1525.755249
11.717662, 1525.604736
11.719176, 1525.454712
11.720691, 1525.304199
11.722206, 1525.154175
11.723721, 1525.003662
11.725235, 1524.853271
11.726749, 1524.703247
11.728265, 1524.554199
11.729779, 1524.414307
11.731294, 1524.274170
